[fdwalk] RESULT	graph=cora	pairs=ball	weight=min_gap	optim=plain	seed=42	n=2708	dnnz=29148	t_aug=0.2	t_embed=9.3	dz=0.9187	acc=0.9503	f1=0.9504	auc=0.9889	r2_dist=0.044	mae_dist=1.482	r2_vec=0.463	mae_vec=1.097	h2_exact=1.000	h2_pairs=2171	lm=0	force=v2	policy=buckets	rss=1001
[fdwalk] RESULT	graph=cora	pairs=walk	weight=min_gap	optim=plain	seed=42	n=2708	dnnz=29148	t_aug=0.4	t_embed=7.4	dz=0.9715	acc=0.9498	f1=0.9497	auc=0.9898	r2_dist=0.073	mae_dist=1.464	r2_vec=0.564	mae_vec=1.003	h2_exact=0.918	h2_pairs=2129	lm=0	force=v2	policy=buckets	rss=1033
[fdwalk] RESULT	graph=pubmed	pairs=ball	weight=min_gap	optim=plain	seed=42	n=19717	dnnz=258008	t_aug=10.0	t_embed=19.7	dz=1.4295	acc=0.9514	f1=0.9511	auc=0.9894	r2_dist=0.050	mae_dist=1.123	r2_vec=0.160	mae_vec=1.050	h2_exact=1.000	h2_pairs=2535	lm=0	force=v2	policy=buckets	rss=2379
[fdwalk] RESULT	graph=pubmed	pairs=walk	weight=min_gap	optim=plain	seed=42	n=19717	dnnz=258008	t_aug=3.8	t_embed=19.3	dz=1.5234	acc=0.9532	f1=0.9527	auc=0.9908	r2_dist=0.018	mae_dist=1.080	r2_vec=0.065	mae_vec=1.052	h2_exact=0.907	h2_pairs=2762	lm=0	force=v2	policy=buckets	rss=1206
