[n2v1m] RESULT	graph=com_youtube	dim=64	walks=5	walk_len=20	seed=42	n=1134890	dnnz=77257655	epoch=10	t_load=2.1	t_aug=71.5	t_embed=97.4	t_lp=11.2	t_da=80.3	t_total=262.4	acc=0.9263	prec=0.9451	rec=0.9052	f1=0.9247	auc=0.9805	mlp_r2=0.1043	mlp_mae=0.9328	peak_rss=5532	peak_gpu=8
[n2v1m] RESULT	graph=com_youtube	dim=64	walks=5	walk_len=20	seed=42	n=1134890	dnnz=77257655	epoch=10	t_load=1.9	t_aug=60.1	t_embed=91.0	t_lp=10.1	t_da=77.1	t_total=240.3	acc=0.9263	prec=0.9451	rec=0.9052	f1=0.9247	auc=0.9805	mlp_r2=0.1043	mlp_mae=0.9328	peak_rss=5943	peak_gpu=8
[n2v1m] RESULT	graph=com_youtube	dim=64	walks=5	walk_len=20	seed=42	n=1134890	dnnz=77257655	epoch=60	t_load=1.9	t_aug=60.1	t_embed=538.2	t_lp=12.4	t_da=75.2	t_total=687.8	acc=0.9722	prec=0.9846	rec=0.9594	f1=0.9718	auc=0.9973	mlp_r2=0.3229	mlp_mae=0.7853	peak_rss=5943	peak_gpu=8
[n2v1m] RESULT	graph=com_youtube	dim=64	walks=5	walk_len=20	seed=42	n=1134890	dnnz=77257655	epoch=200	t_load=1.9	t_aug=60.1	t_embed=1788.6	t_lp=13.9	t_da=74.5	t_total=1939.0	acc=0.9756	prec=0.9847	rec=0.9662	f1=0.9754	auc=0.9974	mlp_r2=0.4387	mlp_mae=0.7209	peak_rss=5943	peak_gpu=8
