STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.1	t_embed=50.7	t_total=50.8	pairs=245638097	peak_rss=1001	edges=44324	lr=0.999	seed=42	device=gpu	tag=pubmed_plain_lr0.999_linear_e200	optim=plain	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=0.023672	diverged=0	lr_decay=linear	maxZ=145.7	accuracy=0.9829	precision=0.9897	recall=0.9760	f1=0.9828	auc=0.9985	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.4700	rf_mae=0.8705	mlp_r2=0.4921	mlp_mae=0.8526	t_lp=13.2877	t_da=3.6293
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.1	t_embed=68.4	t_total=68.5	pairs=245638097	peak_rss=1030	edges=44324	lr=0.999	seed=42	device=gpu	tag=pubmed_velocity_lr0.999_const_e200	optim=velocity	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=6.261368	diverged=0	lr_decay=const	maxZ=153.5	accuracy=0.9839	precision=0.9899	recall=0.9778	f1=0.9838	auc=0.9981	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.5699	rf_mae=0.7802	mlp_r2=0.5871	mlp_mae=0.7664	t_lp=14.7106	t_da=3.6702
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.0	t_embed=68.3	t_total=68.4	pairs=245638097	peak_rss=1034	edges=44324	lr=0.999	seed=42	device=gpu	tag=pubmed_velocity_lr0.999_linear_e200	optim=velocity	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=0.023733	diverged=0	lr_decay=linear	maxZ=149	accuracy=0.9833	precision=0.9901	recall=0.9764	f1=0.9832	auc=0.9982	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.4890	rf_mae=0.8565	mlp_r2=0.5062	mlp_mae=0.8416	t_lp=13.6339	t_da=4.2120
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.0	t_embed=57.5	t_total=57.5	pairs=245638097	peak_rss=1016	edges=44324	lr=0.999	seed=42	device=gpu	tag=pubmed_sgd_lr0.999_const_e200	optim=sgd	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=7.138331	diverged=0	lr_decay=const	maxZ=135.4	accuracy=0.9844	precision=0.9905	recall=0.9782	f1=0.9843	auc=0.9982	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.4313	rf_mae=0.9032	mlp_r2=0.4486	mlp_mae=0.8915	t_lp=13.8549	t_da=3.7081
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.0	t_embed=56.1	t_total=56.1	pairs=245638097	peak_rss=1018	edges=44324	lr=0.999	seed=42	device=gpu	tag=pubmed_sgd_lr0.999_linear_e200	optim=sgd	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=0.025050	diverged=0	lr_decay=linear	maxZ=119.6	accuracy=0.9813	precision=0.9912	recall=0.9712	f1=0.9811	auc=0.9984	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.3392	rf_mae=0.9662	mlp_r2=0.3571	mlp_mae=0.9581	t_lp=12.5725	t_da=3.0162
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.1	t_embed=70.1	t_total=70.1	pairs=245638097	peak_rss=1025	edges=44324	lr=0.999	seed=42	device=gpu	tag=pubmed_adam_lr0.999_const_e200	optim=adam	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=5.235151	diverged=0	lr_decay=const	maxZ=103.3	accuracy=0.9831	precision=0.9923	recall=0.9738	f1=0.9829	auc=0.9984	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.4269	rf_mae=0.9104	mlp_r2=0.4395	mlp_mae=0.9003	t_lp=12.9476	t_da=3.5426
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.1	t_embed=69.6	t_total=69.6	pairs=245638097	peak_rss=1030	edges=44324	lr=0.999	seed=42	device=gpu	tag=pubmed_adam_lr0.999_linear_e200	optim=adam	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=0.026252	diverged=0	lr_decay=linear	maxZ=77.62	accuracy=0.9790	precision=0.9920	recall=0.9658	f1=0.9787	auc=0.9983	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.3096	rf_mae=0.9959	mlp_r2=0.3393	mlp_mae=0.9753	t_lp=11.9745	t_da=4.1825
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.0	t_embed=57.0	t_total=57.1	pairs=245638097	peak_rss=1014	edges=44324	lr=0.0999	seed=42	device=gpu	tag=pubmed_nesterov_lr0.0999_const_e200	optim=nesterov	alpha=1.0	beta=0.9	gain=10.0000	eff_lr=0.9990	dz=0.565581	diverged=0	lr_decay=const	maxZ=155.8	accuracy=0.9845	precision=0.9903	recall=0.9786	f1=0.9844	auc=0.9983	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.5660	rf_mae=0.7891	mlp_r2=0.5820	mlp_mae=0.7725	t_lp=14.6302	t_da=3.5241
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.0	t_embed=57.0	t_total=57.0	pairs=245638097	peak_rss=1014	edges=44324	lr=0.0999	seed=42	device=gpu	tag=pubmed_nesterov_lr0.0999_linear_e200	optim=nesterov	alpha=1.0	beta=0.9	gain=10.0000	eff_lr=0.9990	dz=0.002396	diverged=0	lr_decay=linear	maxZ=141.6	accuracy=0.9824	precision=0.9894	recall=0.9752	f1=0.9823	auc=0.9985	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.4475	rf_mae=0.8882	mlp_r2=0.4626	mlp_mae=0.8800	t_lp=13.0074	t_da=3.2420
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.1	t_embed=70.8	t_total=70.8	pairs=245638097	peak_rss=1060	edges=44324	lr=0.0999	seed=42	device=gpu	tag=pubmed_fa2_lr0.0999_const_e200	optim=fa2	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.0999	dz=0.891499	diverged=0	lr_decay=const	maxZ=112.4	accuracy=0.9584	precision=0.9672	recall=0.9490	f1=0.9580	auc=0.9928	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.1768	rf_mae=1.0709	mlp_r2=0.2041	mlp_mae=1.0525	t_lp=8.9373	t_da=3.1933
STREAM	graph=pubmed	n=19717	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=0.0	t_embed=71.1	t_total=71.1	pairs=245638097	peak_rss=1070	edges=44324	lr=0.0999	seed=42	device=gpu	tag=pubmed_fa2_lr0.0999_linear_e200	optim=fa2	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.0999	dz=0.005857	diverged=0	lr_decay=linear	maxZ=110.4	accuracy=0.9500	precision=0.9507	recall=0.9492	f1=0.9500	auc=0.9884	baseline_r2=-0.0003	baseline_mae=1.2158	rf_r2=0.1502	rf_mae=1.0888	mlp_r2=0.1765	mlp_mae=1.0695	t_lp=8.8104	t_da=3.3982
