STREAM	graph=as_skitter	n=1696415	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=8.6	t_embed=4907.8	t_total=4916.4	pairs=27924851287	peak_rss=2735	edges=11095298	lr=0.999	seed=42	device=gpu	tag=as_skitter_plain_lr0.999_const_e200	optim=plain	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=2.324481	diverged=0	lr_decay=const	maxZ=361.1	accuracy=0.9832	precision=0.9913	recall=0.9750	f1=0.9831	auc=0.9991	baseline_r2=-0.0000	baseline_mae=0.7688	rf_r2=0.4845	rf_mae=0.5757	mlp_r2=0.5008	mlp_mae=0.5652	t_lp=15.4299	t_da=129.0904
STREAM	graph=as_skitter	n=1696415	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=8.6	t_embed=4897.9	t_total=4906.5	pairs=27924851287	peak_rss=2742	edges=11095298	lr=0.999	seed=42	device=gpu	tag=as_skitter_plain_lr0.999_linear_e200	optim=plain	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=0.001102	diverged=0	lr_decay=linear	maxZ=239.7	accuracy=0.9856	precision=0.9939	recall=0.9772	f1=0.9855	auc=0.9990	baseline_r2=-0.0000	baseline_mae=0.7688	rf_r2=0.4639	rf_mae=0.5829	mlp_r2=0.4685	mlp_mae=0.5671	t_lp=18.8556	t_da=157.8021
STREAM	graph=as_skitter	n=1696415	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=13.1	t_embed=8139.0	t_total=8152.1	pairs=27924851287	peak_rss=2769	edges=11095298	lr=0.999	seed=42	device=gpu	tag=as_skitter_velocity_lr0.999_const_e200	optim=velocity	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=0.266352	diverged=0	lr_decay=const	maxZ=299.1	accuracy=0.9843	precision=0.9929	recall=0.9756	f1=0.9842	auc=0.9990	baseline_r2=-0.0000	baseline_mae=0.7688	rf_r2=0.4694	rf_mae=0.5855	mlp_r2=0.4881	mlp_mae=0.5727	t_lp=25.0195	t_da=150.5050
STREAM	graph=as_skitter	n=1696415	dim=64	walks=5	walk_len=20	batch=1024	epochs=200	t_load=13.0	t_embed=8112.2	t_total=8125.2	pairs=27924851287	peak_rss=2770	edges=11095298	lr=0.999	seed=42	device=gpu	tag=as_skitter_velocity_lr0.999_linear_e200	optim=velocity	alpha=1.0	beta=0.9	gain=1.0000	eff_lr=0.9990	dz=0.001102	diverged=0	lr_decay=linear	maxZ=224.9	accuracy=0.9843	precision=0.9931	recall=0.9754	f1=0.9842	auc=0.9991	baseline_r2=-0.0000	baseline_mae=0.7688	rf_r2=0.4704	rf_mae=0.5806	mlp_r2=0.4696	mlp_mae=0.5666	t_lp=21.5203	t_da=147.8257
