[fdwalk] RESULT	graph=cora	pairs=walk	weight=mean_gap	optim=plain	seed=42	n=2708	dnnz=75334	t_aug=0.4	t_embed=7.9	dz=0.0009	acc=0.5526	f1=0.5277	auc=0.5603	r2_dist=0.011	mae_dist=1.483	r2_vec=0.017	mae_vec=1.457	h2_exact=0.981	h2_pairs=4190	rss=1005
[fdwalk] RESULT	graph=cora	pairs=walk	weight=pmi	optim=plain	seed=42	n=2708	dnnz=75334	t_aug=0.5	t_embed=7.9	dz=0.0477	acc=0.7831	f1=0.7804	auc=0.8441	r2_dist=0.005	mae_dist=1.469	r2_vec=0.187	mae_vec=1.316	h2_exact=0.981	h2_pairs=4190	rss=1024
[fdwalk] RESULT	graph=cora	pairs=walk_edges	weight=flat	optim=plain	seed=56	n=2708	dnnz=75462	t_aug=0.5	t_embed=8.3	dz=0.0583	acc=0.9688	f1=0.9686	auc=0.9920	r2_dist=0.504	mae_dist=1.173	r2_vec=0.634	mae_vec=1.006	h2_exact=0.986	h2_pairs=4070	rss=1027
[fdwalk] RESULT	graph=cora	pairs=walk_edges	weight=min_gap	optim=plain	seed=56	n=2708	dnnz=75462	t_aug=0.5	t_embed=8.2	dz=0.2159	acc=0.9782	f1=0.9781	auc=0.9974	r2_dist=0.682	mae_dist=0.934	r2_vec=0.843	mae_vec=0.652	h2_exact=0.986	h2_pairs=4070	rss=1017
[fdwalk] RESULT	graph=cora	pairs=walk_edges	weight=mean_gap	optim=plain	seed=56	n=2708	dnnz=75462	t_aug=0.5	t_embed=8.2	dz=0.0000	acc=0.5199	f1=0.4940	auc=0.5313	r2_dist=0.012	mae_dist=1.649	r2_vec=-0.010	mae_vec=1.631	h2_exact=0.986	h2_pairs=4070	rss=1050
[fdwalk] RESULT	graph=cora	pairs=walk_edges	weight=pmi	optim=plain	seed=56	n=2708	dnnz=75462	t_aug=0.4	t_embed=8.3	dz=0.0467	acc=0.7846	f1=0.7751	auc=0.8400	r2_dist=0.027	mae_dist=1.628	r2_vec=0.238	mae_vec=1.410	h2_exact=0.986	h2_pairs=4070	rss=1031
[fdwalk] RESULT	graph=cora	pairs=walk	weight=mean_gap	optim=plain	seed=56	n=2708	dnnz=75460	t_aug=0.5	t_embed=8.2	dz=0.0000	acc=0.5303	f1=0.5132	auc=0.5364	r2_dist=0.012	mae_dist=1.649	r2_vec=-0.007	mae_vec=1.632	h2_exact=0.986	h2_pairs=4070	rss=1029
[fdwalk] RESULT	graph=cora	pairs=walk	weight=pmi	optim=plain	seed=56	n=2708	dnnz=75460	t_aug=0.5	t_embed=8.2	dz=0.0467	acc=0.7893	f1=0.7813	auc=0.8440	r2_dist=0.023	mae_dist=1.635	r2_vec=0.217	mae_vec=1.444	h2_exact=0.986	h2_pairs=4070	rss=1051
[fdwalk] RESULT	graph=cora	pairs=walk_edges	weight=flat	optim=plain	seed=88	n=2708	dnnz=75366	t_aug=0.5	t_embed=8.0	dz=0.0635	acc=0.9602	f1=0.9603	auc=0.9905	r2_dist=0.494	mae_dist=1.143	r2_vec=0.631	mae_vec=0.966	h2_exact=0.991	h2_pairs=3931	rss=1025
[fdwalk] RESULT	graph=cora	pairs=walk_edges	weight=min_gap	optim=plain	seed=88	n=2708	dnnz=75366	t_aug=0.5	t_embed=8.0	dz=0.2215	acc=0.9782	f1=0.9782	auc=0.9978	r2_dist=0.669	mae_dist=0.917	r2_vec=0.817	mae_vec=0.677	h2_exact=0.991	h2_pairs=3931	rss=1040
[fdwalk] RESULT	graph=cora	pairs=walk_edges	weight=mean_gap	optim=plain	seed=88	n=2708	dnnz=75366	t_aug=0.5	t_embed=8.0	dz=0.0000	acc=0.5256	f1=0.5040	auc=0.5545	r2_dist=0.017	mae_dist=1.565	r2_vec=0.018	mae_vec=1.556	h2_exact=0.991	h2_pairs=3931	rss=1056
[fdwalk] RESULT	graph=cora	pairs=walk_edges	weight=pmi	optim=plain	seed=88	n=2708	dnnz=75366	t_aug=0.5	t_embed=8.0	dz=0.0568	acc=0.7723	f1=0.7618	auc=0.8402	r2_dist=0.018	mae_dist=1.559	r2_vec=0.146	mae_vec=1.420	h2_exact=0.991	h2_pairs=3931	rss=1047
[fdwalk] RESULT	graph=cora	pairs=walk	weight=mean_gap	optim=plain	seed=88	n=2708	dnnz=75364	t_aug=0.5	t_embed=8.0	dz=0.0000	acc=0.5388	f1=0.5140	auc=0.5559	r2_dist=0.015	mae_dist=1.567	r2_vec=0.020	mae_vec=1.559	h2_exact=0.991	h2_pairs=3931	rss=1031
[fdwalk] RESULT	graph=cora	pairs=walk	weight=pmi	optim=plain	seed=88	n=2708	dnnz=75364	t_aug=0.4	t_embed=7.9	dz=0.0568	acc=0.7746	f1=0.7646	auc=0.8369	r2_dist=0.018	mae_dist=1.560	r2_vec=0.131	mae_vec=1.433	h2_exact=0.991	h2_pairs=3931	rss=1041
