[fdwalk] RESULT	graph=com_youtube	pairs=walk	weight=min_gap	optim=plain	seed=42	n=150000	dnnz=5916822	t_aug=45.5	t_embed=140.8	dz=1.7624	acc=0.8366	f1=0.8186	auc=0.9135	r2_dist=0.104	mae_dist=0.454	r2_vec=-0.243	mae_vec=0.498	h2_exact=0.745	h2_pairs=4481	lm=0	force=v1	far_bias=0.0	policy=cap	rss=1653
[fdwalk] RESULT	graph=com_youtube	pairs=walk	weight=min_gap	optim=plain	seed=56	n=150000	dnnz=5831682	t_aug=46.4	t_embed=145.3	dz=2.0758	acc=0.8286	f1=0.8120	auc=0.9055	r2_dist=0.173	mae_dist=0.511	r2_vec=-0.037	mae_vec=0.539	h2_exact=0.770	h2_pairs=16292	lm=0	force=v1	far_bias=0.0	policy=cap	rss=1623
[fdwalk] RESULT	graph=com_youtube	pairs=walk	weight=min_gap	optim=plain	seed=88	n=150000	dnnz=5777740	t_aug=35.3	t_embed=138.3	dz=2.2108	acc=0.8577	f1=0.8435	auc=0.9247	r2_dist=0.202	mae_dist=0.475	r2_vec=0.002	mae_vec=0.505	h2_exact=0.804	h2_pairs=5619	lm=0	force=v1	far_bias=0.0	policy=cap	rss=1621
[fdwalk] RESULT	graph=com_youtube	pairs=walk	weight=min_gap	optim=plain	seed=42	n=150000	dnnz=5916822	t_aug=49.6	t_embed=139.9	dz=0.3487	acc=0.8868	f1=0.8807	auc=0.9500	r2_dist=0.154	mae_dist=0.457	r2_vec=-0.061	mae_vec=0.466	h2_exact=0.744	h2_pairs=4713	lm=0	force=v1	far_bias=0.75	policy=cap	rss=1636
[fdwalk] RESULT	graph=com_youtube	pairs=walk	weight=min_gap	optim=plain	seed=56	n=150000	dnnz=5831682	t_aug=49.2	t_embed=132.4	dz=0.3909	acc=0.8777	f1=0.8725	auc=0.9474	r2_dist=0.120	mae_dist=0.539	r2_vec=-0.022	mae_vec=0.514	h2_exact=0.731	h2_pairs=5137	lm=0	force=v1	far_bias=0.75	policy=cap	rss=1614
[fdwalk] RESULT	graph=com_youtube	pairs=walk	weight=min_gap	optim=plain	seed=88	n=150000	dnnz=5777740	t_aug=34.5	t_embed=130.2	dz=0.4485	acc=0.8846	f1=0.8763	auc=0.9544	r2_dist=0.109	mae_dist=0.530	r2_vec=-0.079	mae_vec=0.527	h2_exact=0.802	h2_pairs=4683	lm=0	force=v1	far_bias=0.75	policy=cap	rss=1639
